imdb_title_id,show_id,release_year,type,minutely,description,duration,minute_duration,rating,cast,seasonly,month_added,title,original_title,total_votes,weighted_average_vote,director,listed_in,season_duration,country,year_added,date_added
tt0382188,s4279,2003,Movie,1,"Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star.",116 min,116,TV-14,"Rahul Bose, Vijay Raaz, Anusha Dhandekar, Perizaad Zorabian, Saurabh Shukla, Asrani, Shehzad Khan",0,April,Mumbai Matinee,Mumbai Matinee,244,5.2,Anant Balani,"Comedies, International Movies, Romantic Movies",0,India,2019,2019-04-15 00:00:00
tt1266583,s4280,2008,Movie,1,"A moving portrayal of the 2006 train bombings in Mumbai, this Indian drama follows the interconnected stories of several strangers.",135 min,135,TV-MA,"Madhavan, Irrfan Khan, Soha Ali Khan, Paresh Rawal, Kay Kay Menon, Anand Goradia, Vijay Maurya, Vibhavari Deshpande, Santosh Juvekar, Kamlesh Sawant",0,November,Mumbai Meri Jaan,Mumbai Meri Jaan,5756,7.7,Nishikant Kamat,"Dramas, International Movies",0,India,2018,2018-11-01 00:00:00
tt7059506,s4281,2018,Movie,1,"Haunted by terrifying visions, a Muslim healer finds his faith tested when he helps a woman locked in battle, body and soul, with a diabolical leader.",104 min,104,TV-MA,"Syamsul Yusof, Maya Karin, Nasir Bilal Khan, Rahim Razali, Fizz Fairuz, Fauzi Nawawi, Mawi, Ku Faridah",0,May,Munafik 2,Munafik 2,1464,6.3,Syamsul Yusof,"Horror Movies, International Movies",0,Malaysia,2019,2019-05-01 00:00:00
tt7155460,s4286,2017,Movie,1,A young man and his parents ponder the reasons behind the recent breakdown of a relationship he was in – and the possibility of reconciliation.,128 min,128,TV-MA,"Mithila Palkar, Amey Wagh, Sachin Khedekar, Chinmayi Sumit",0,December,Muramba,Muramba,546,8.0,Varun Narvekar,"Comedies, Dramas, International Movies",0,India,2017,2017-12-15 00:00:00
tt2053397,s4287,2011,Movie,1,"When jingle composer Nanda's car breaks down on his way to Chennai, he hitchhikes there with Arjun, who tries to rope Nanda into a shady deal.",134 min,134,TV-14,"Prasanna, Cheran, Haripriya, Nikhita, Suma Bhattacharya, Jayaprakash",0,October,Muran,Muran,261,6.4,Rajan Madhav,"Action & Adventure, International Movies",0,India,2018,2018-10-01 00:00:00
tt1618434,s4290,2019,Movie,1,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",98 min,98,PG-13,"Adam Sandler, Jennifer Aniston, Luke Evans, Gemma Arterton, Adeel Akhtar, Luis Gerardo Méndez, Dany Boon, Terence Stamp",0,June,Murder Mystery,Murder Mystery,94996,6.0,Kyle Newacheck,Comedies,0,United States,2019,2019-06-14 00:00:00
tt0878695,s4291,2007,Movie,1,"A mild-mannered office drone plucks a Halloween party invitation off the street and suddenly finds himself the main event at a ""murder party.""",79 min,79,NR,"Alex Barnett, Macon Blair, Paul Goldblatt, Stacy Rock, William Lacey, Beau Sia, Skei Saulnier, Chris Sharp, Bill Tangradi",0,September,Murder Party,Murder Party,10500,5.8,Jeremy Saulnier,"Comedies, Cult Movies, Horror Movies",0,United States,2018,2018-09-01 00:00:00
tt3257794,s4295,2019,Movie,1,A dejected small-town music teacher grapples with guilt and regret when his ex-pupil who once loved him returns home as the star he always wanted to be.,102 min,102,TV-14,"Manav Kaul, Amrita Bagchi, Divya Dutta, Neena Gupta, Niharika Lyra Dutt, K.C. Shankar",0,April,Music Teacher,Music Teacher,478,6.3,Sarthak Dasgupta,"Dramas, Independent Movies, International Movies",0,India,2019,2019-04-19 00:00:00
tt2769454,s4296,2013,Movie,1,"When a teenage girl develops romantic feelings for her childhood best friend, she finds herself changing her ways to win him over.",106 min,106,TV-14,"Kathryn Bernardo, Daniel Padilla, Liza Soberano, John Estrada, John Lapus",0,December,Must Be... Love,Must Be... Love,392,6.9,Dado C. Lumibao,"Comedies, Dramas, International Movies",0,Philippines,2020,2020-12-03 00:00:00
tt6589292,s4297,2017,Movie,1,"After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way.",86 min,86,TV-14,"Macon Blair, Lee Eddy, John Merriman, Byron Brown, Jason Newman",0,January,Mustang Island,Mustang Island,332,6.2,Craig Elrod,"Comedies, Dramas, Independent Movies",0,United States,2018,2018-01-02 00:00:00
tt1464763,s4299,2018,Movie,1,"When his girlfriend vanishes, a mute man ventures into a near-future Berlin's seamy underworld, where his actions speak louder than words.",127 min,127,TV-MA,"Alexander Skarsgård, Paul Rudd, Justin Theroux",0,February,Mute,Mute,29623,5.4,Duncan Jones,"Sci-Fi & Fantasy, Thrillers",0,"United Kingdom, Germany",2018,2018-02-23 00:00:00
tt1783350,s4303,2010,Movie,1,"Years after leaving his bride-to-be at the altar, a man crosses paths with his ex and tries to make up for the past, only to find he's been forgotten.",105 min,105,TV-14,"John Lloyd Cruz, Toni Gonzaga, Carlos Agassi, Ketchup Eusebio, Joross Gamboa, JM de Guzman, Beatriz Saw, Nico Antonio",0,November,My Amnesia Girl,My Amnesia Girl,387,6.8,Cathy Garcia-Molina,"International Movies, Romantic Movies",0,Philippines,2020,2020-11-19 00:00:00
tt4335954,s4308,2018,Movie,1,"After a wild night of impulse and infidelity, advertising executive Rajiv Kaul must navigate the blurred lines between life, death, fact and fiction.",92 min,92,TV-14,"Sanjay Suri, Nora Fatehi, Zenia Starr, Suparna Krishna, Elena Kazan",0,July,My Birthday Song,My Birthday Song,239,5.5,Samir Soni,"Dramas, International Movies, Thrillers",0,India,2018,2018-07-01 00:00:00
tt5538568,s4315,2016,Movie,1,"After an earthquake sends their school building drifting into the sea, a group of high-schoolers struggles to survive and overcome clique wars.",77 min,77,PG-13,"Jason Schwartzman, Lena Dunham, Reggie Watts, Maya Rudolph, Susan Sarandon, Thomas Jay Ryan, Alex Karpovsky, Louisa Krause, John Cameron Mitchell, Matthew Maher",0,January,My Entire High School Sinking Into the Sea,My Entire High School Sinking Into the Sea,966,6.0,Dash Shaw,"Comedies, Independent Movies",0,United States,2018,2018-01-23 00:00:00
tt3202940,s4317,2015,Movie,1,A recently dumped attorney hires a psychic to help her win back her boyfriend. Things take an unexpected turn when another ex re-enters the picture.,91 min,91,TV-MA,"André Bharti, Katherine Barrell, Ray Galletti, Emily Alatalo, Tamara Duarte, Randal Edwards, Alastair Forbes, Jesse Camacho",0,August,My Ex-Ex,My Ex-Ex,252,4.4,Nathaniel Warsh,"Comedies, Romantic Movies",0,Canada,2017,2017-08-15 00:00:00
tt1512220,s4319,2011,Movie,1,A bright-eyed villager comes face-to-face with the gritty realities of modern-day Mumbai when he sets out to find his childhood friend.,100 min,100,TV-14,"Prateik, Kalki Koechlin, Arjun Mathur, Shruti Seth, Makrand Deshpande, Divya Dutta, Rajendranath Zutshi, Amin Hajee, Karim Hajee, Shakeel Khan",0,October,My Friend Pinto,My Friend Pinto,339,5.3,Raaghav Dar,"Comedies, International Movies, Sci-Fi & Fantasy",0,India,2018,2018-10-01 00:00:00
tt4544696,s4324,2015,Movie,1,"Amid the chaos and horror of World War II, a committed German soldier fights a private battle with his own conscience.",115 min,115,TV-MA,"Leone Frisa, Paolo Vaccarino, Francesco Migliore, Albrecht Weimer, Giulia Dichiaro, Alessandra Oriti Niosi, Andreas Segeritz",0,March,My Honor Was Loyalty,My Honor Was Loyalty,1019,4.4,Alessandro Pepe,Dramas,0,Italy,2017,2017-03-01 00:00:00
tt5514296,s4359,2016,Movie,1,"After moving to Kuala Lumpur, Diana lands a secretary job at an ironworks owned by her husband's old college friend, possibly the world's worst boss.",107 min,107,TV-G,"Bunga Citra Lestari, Reza Rahadian, Alex Abbad, Bront Palarae, Chew Kin Wah, Atikah Suhaime, Iskandar Zulkarnain, Melissa Karim, Richard Oh, Ting Tan",0,April,My Stupid Boss,My Stupid Boss,1241,7.2,Upi Avianto,"Comedies, International Movies",0,Indonesia,2020,2020-04-23 00:00:00
tt10039468,s4360,2019,Movie,1,"Having driven away many of his employees, Bossman and three of his long-suffering workers try to find cheap labor in Vietnam but find trouble instead.",95 min,95,TV-14,"Reza Rahadian, Bunga Citra Lestari, Chew Kin Wah, Atikah Suhaime, Iedil Putra, Iskandar Zulkarnain, Alex Abbad, Melissa Karim",0,April,My Stupid Boss 2,My Stupid Boss 2,305,6.6,Upi Avianto,"Comedies, International Movies",0,Indonesia,2020,2020-04-23 00:00:00
tt0492896,s4361,2009,Movie,1,"After declaring that he's going to film himself committing suicide for a school project, Archie videotapes reactions from friends and family.",111 min,111,TV-MA,"Gabriel Sunday, David Carradine, Mariel Hemingway, Brooke Nevin, Nora Dunn, Michael Welch, Zachary Ray Sherman, Vanessa Lengies, Tony Hale, Joe Mantegna",0,October,My Suicide,My Suicide,1671,7.1,David Lee Miller,"Comedies, Dramas, Independent Movies",0,United States,2018,2018-10-01 00:00:00
tt0095690,s4373,1988,Movie,1,"In a small fishing town, three teenage girls from blue-collar families navigate life and love while working in a pizza parlor.",104 min,104,R,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio, William R. Moses, Adam Storke, Conchata Ferrell, Joanna Merlin, Porscha Radcliffe, John Fiore",0,January,Mystic Pizza,Mystic Pizza,24303,6.3,Donald Petrie,"Comedies, Dramas, Independent Movies",0,United States,2021,2021-01-01 00:00:00
tt0327056,s4375,2003,Movie,1,"Tragedy reunites childhood friends Sean, Dave and Jimmy when they're linked together in a murder investigation about Jimmy's teenage daughter.",138 min,138,R,"Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne, Marcia Gay Harden, Laura Linney, Kevin Chapman, Tom Guiry, Emmy Rossum, Spencer Treat Clark",0,September,Mystic River,Mystic River,411389,7.9,Clint Eastwood,"Dramas, Thrillers",0,"United States, Australia",2019,2019-09-01 00:00:00
tt4083622,s4380,2013,Movie,1,"A father leading a dark double life and his daughter, who's eager to pursue her studies in Hyderabad, face the tragic consequences of sex trafficking.",122 min,122,TV-14,"Siddique, Anjali Patil, Lakshmi Menon, Nina Kurup, Rathna Shekar Reddy, Anoop Aravindan",0,October,Naa Bangaaru Talli,Naa Bangaaru Talli,131,7.1,Rajesh Touchriver,"Dramas, International Movies",0,India,2018,2018-10-19 00:00:00
tt6170954,s4381,2017,Movie,1,"A fiery young woman accepts help from a spy agency to avenge her lover's murder. In return, she must prove herself as one of their top recruits.",141 min,141,TV-14,"Tapsee Pannu, Akshay Kumar, Manoj Bajpayee, Prithviraj Sukumaran, Danny Denzongpa, Anupam Kher, Zakir Hussain, Virendra Saxenda",0,August,Naam Shabana,Naam Shabana,5397,6.3,Shivam Nair,"Action & Adventure, International Movies",0,India,2018,2018-08-28 00:00:00
tt3569788,s4382,2014,Movie,1,"After his sleeping disorder hinders him from protecting his girlfriend, a man sets out to take revenge on the thugs who attacked her.",147 min,147,TV-14,"Vishal, Lakshmi Menon, Saranya Ponvannan, Jayaprakash, Sunder Ramu, Jagan, Iniya, Chetan Cheenu",0,October,Naan Sigappu Manithan,Naan Sigappu Manithan,919,6.5,Thiru,"Action & Adventure, Dramas, International Movies",0,India,2018,2018-10-01 00:00:00
tt4695098,s4393,2017,Movie,1,"Recently paralyzed in a devastating car accident, Dana begins to suspect a dark and sinister force may be lurking within her hospital room.",85 min,85,TV-MA,"Leah McNamara, Shauna Macdonald, Steve Wall, Ross Noble, Charlotte Bradley, Richard Foster-King, Dennis Bartok, Robert O'Mahoney, Muireann D'Arcy",0,March,Nails,Nails,2235,4.7,Dennis Bartok,Horror Movies,0,Ireland,2018,2018-03-10 00:00:00
tt0084385,s4396,1982,Movie,1,"While loyally defending his boss from mobsters trying to kill him, a naive, hotel bellboy discovers the family he never knew he had.",171 min,171,TV-14,"Amitabh Bachchan, Shashi Kapoor, Parveen Babi, Smita Patil, Waheeda Rehman, Om Prakash, Ranjeet, Satyendra Kapoor",0,December,Namak Halaal,Namak Halaal,2283,7.3,Prakash Mehra,"Action & Adventure, Comedies, International Movies",0,India,2019,2019-12-31 00:00:00
tt0217680,s4399,1999,Movie,1,"In this adaptation of a Thai folk tale, a man returns from war to his family, unaware of a sad secret about what happened to them while he was away.",101 min,101,TV-MA,"Inthira Charoenpura, Winai Kraibutr",0,January,Nang Nak,Nang Nak,1579,6.5,Nonzee Nimibutr,"Horror Movies, International Movies, Romantic Movies",0,Thailand,2019,2019-01-05 00:00:00
tt3044882,s4414,2013,Movie,1,"A teenage boy becomes smitten with his new drama teacher and pursues her, despite the perilous risks of being found out.",115 min,115,TV-14,"Shivam Patil, Poonam Pandey, Sheetal Singh, Vishal Bhosle, Rohan Khurana, Ranbir Chakma, Raj Kesaria, Chirag Lobo",0,October,Nasha,Nasha,1161,3.2,Amit Saxena,"Dramas, International Movies, Romantic Movies",0,India,2018,2018-10-01 00:00:00
tt9084890,s4421,2018,Movie,1,"Reeling from the loss of her husband, a widow struggles to fulfill her physical and emotional desires despite social taboos around female sexuality.",114 min,114,TV-MA,"Sruthi Hariharan, Sanchari Vijay, Sharanya, Balaji Manohar, Greeshma Sridhar, Harshil Koushik, Shaanthala, Gopalkrishna Deshpande",0,January,Nathicharami,Nathicharami,185,7.1,Mansore,"Dramas, Independent Movies, International Movies",0,India,2019,2019-01-28 00:00:00
tt3671086,s4427,2016,Movie,1,"The biggest pranksters on YouTube – VitalyzdTV, Dennis Roady and Roman Atwood – turn Hollywood into ""Prankwood"" with their most over-the-top stunts.",91 min,91,R,"Roman Atwood, Vitaly Zdorovetskiy, Dennis Roady",0,September,Natural Born Pranksters,Natural Born Pranksters,3601,3.6,"Roman Atwood, Ben Pluimer",Comedies,0,United States,2016,2016-09-15 00:00:00
tt3667792,s4428,2015,Movie,1,"As the new kid, a shy high school senior finds himself tormented by all his peers except one. But his new friend has a dark, infectious outlook.",101 min,101,R,"Mason Dye, Ryan Munzert, Anthony Michael Hall, Amy Carlson, Katherine McNamara, Tyler Elliot Burke, Esther Zynn, Ryan Boudreau",0,December,Natural Selection,Natural Selection,1827,5.1,Chad L. Scheifele,"Dramas, Independent Movies",0,United States,2016,2016-12-01 00:00:00
tt2984648,s4436,2013,Movie,1,"When three different boys propose to a lively, strictly reared girl who yearns to be a performer, she agrees to marry the winner of a singing contest.",121 min,121,TV-PG,"Neeru Bajwa, Binnu Dhillon, Arya Babbar, Roshan Prince, B.N. Sharma, Karamjit Anmol, Harby Sangha",0,October,Naughty Jatts,Naughty Jatts,202,6.3,Pankaj Batra,"Comedies, International Movies, Music & Musicals",0,India,2018,2018-10-01 00:00:00
tt8484586,s4444,2018,Movie,1,"When a blind chef’s girlfriend goes missing, his unnerving search for her leads him to find there's more to her disappearance than what meets the eye.",132 min,132,TV-14,"Aadhi, Tapsee Pannu, Ritika Singh, Vennela Kishore, Sapthagiri",0,February,Neevevaro,Neevevaro,589,6.9,Hari Nath,"Dramas, International Movies, Romantic Movies",0,India,2019,2019-02-15 00:00:00
tt4698584,s4447,2016,Movie,1,"When a Chilean policeman vows to find and capture leftist poet Pablo Neruda, a game of cat and mouse ensues that tests both their wills.",108 min,108,R,"Luis Gnecco, Gael García Bernal, Mercedes Morán, Emilio Gutiérrez Caba, Diego Muñoz, Alejandro Goic, Pablo Derqui, Marcelo Alonso",0,June,Neruda,Neruda,9127,6.9,Pablo Larraín,"Dramas, International Movies",0,"Chile, Argentina, France, Spain, United States",2017,2017-06-26 00:00:00
tt6529772,s4451,2018,Movie,1,"As his father sits behind bars, a young man is lured into Los Angeles' merciless drug world and forced to choose between God and gang life.",89 min,89,TV-PG,"Romeo Miller, David Banner, Robin Givens, Karrueche Tran, Dijon Talton, Dorien Wilson, Karen Abercrombie, Kandi Burruss, Brian White, Jackie Long",0,February,Never Heard,Never Heard,383,5.3,Josh Webber,"Dramas, Faith & Spirituality",0,United States,2019,2019-02-15 00:00:00
tt6408226,s4455,2017,Movie,1,"Martin and Gabi try to form a relationship after meeting through a hookup app, but when boredom creeps in, they seek out an unconventional solution.",117 min,117,TV-MA,"Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton, Matthew Gray Gubler, Albert Hammond Jr.",0,February,Newness,Newness,12827,6.4,Drake Doremus,"Dramas, Independent Movies, Romantic Movies",0,United States,2018,2018-02-01 00:00:00
tt0435705,s4457,2007,Movie,1,Las Vegas magician Cris can see a few minutes into the future and an FBI agent wants his help thwarting a nuclear attack.,96 min,96,PG-13,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti",0,July,Next,Next,146484,6.2,Lee Tamahori,"Action & Adventure, Sci-Fi & Fantasy",0,United States,2019,2019-07-01 00:00:00
tt6972212,s4458,2018,Movie,1,"Clashing views on intimacy lead a couple to go their separate ways to reflect on commitment and companionship, before suddenly crossing paths again.",117 min,117,TV-14,"Navdeep, Larissa Bonesi, Sarathbabu, Tamannaah Bhatia, Sundeep Kishan, Poonam Kaur",0,January,Next Enti?,Next Enti?,132,4.5,Kunal Kohli,"Comedies, Dramas, International Movies",0,India,2019,2019-01-09 00:00:00
tt7133686,s4459,2018,Movie,1,"When lonely Mai forms an unlikely bond with a top-secret robot, they embark on an intense, action-packed adventure to foil the plot of a vicious villain.",106 min,106,TV-PG,"John Krasinski, Charlyne Yi, Jason Sudeikis, Michael Peña, David Cross, Constance Wu",0,September,Next Gen,Next Gen,13382,6.6,"Kevin R. Adams, Joe Ksander","Children & Family Movies, Comedies, Sci-Fi & Fantasy",0,"China, Canada, United States",2018,2018-09-07 00:00:00
